PX,PY,cosP,sinP,dPX,dPY,dcosP,dsinP,P4,P5,P6
1.0098949696308468,-0.3049223660557222,0.9573150127298453,-0.2890466509095998,1.5856308315081207,-1.8223195548114628,-0.1838881028212649,-0.3448388395610882,1.76,0.0,0.25
2.5955258011389675,-2.127241920867185,0.7734269099085804,-0.633885490470688,-1.493799289758635,2.8737047277430094,0.054445740109903884,1.194801594136265,0.44,0.53,0.0
1.1017265113803325,0.7464628068758247,0.8278726500184843,0.560916103665577,-3.2566629565025145,-1.7245876705921679,-1.7384605326374762,-0.9742316103036186,0.0,0.14,1.7
-2.154936445122182,-0.9781248637163432,-0.9105878826189919,-0.4133155066380416,2.9035818972889587,1.7196474631883478,1.621066446501795,1.1170343498297168,0.18,0.0,0.0
0.7486454521667769,0.7415225994720046,0.7104785638828032,0.7037188431916752,0.6962097912318366,-0.9733366271502488,0.27689404594819855,-0.8621338972601454,0.99,0.0,0.0
1.4448552433986135,-0.23181402767824427,0.9873726098310017,-0.15841505406847026,-1.9234445503299455,-0.18181891371885694,-1.743956417639386,-0.4954816822455794,0.46,0.0,1.23
-0.47858930693133217,-0.4136329413971012,-0.7565838078083843,-0.6538967363140497,1.2355107145815227,1.1786024286208396,1.4599414247247011,1.3647329078232096,0.0,0.29,0.0
0.7569214076501906,0.7649694872237384,0.7033576169163168,0.7108361715091598,1.1811928652932435,-0.8863826456455509,0.29468594190810704,-0.7733586049956996,1.18,0.54,0.0
1.9381142729434342,-0.12141315842181258,0.9980435588244239,-0.06252243348653985,-0.7468183848446361,3.182786155740064,-0.6353958293825619,0.994448731178939,0.0,1.68,0.0
1.191295888098798,3.0613729973182515,0.362647729441862,0.9319262976923991,-1.4530704197718642,0.1605626636255586,-0.4436284826204416,0.06478936768796906,0.0,1.69,0.91
-0.2617745316730662,3.22193566094381,-0.08098075317857957,0.9967156653803682,-0.24332128182105706,-2.746780386760036,-0.6473840432870287,-0.3115261125779243,0.0,0.0,0.98
-0.5050958134941232,0.47515527418377407,-0.7283647964656083,0.6851895528024439,1.24369586008768,1.013748922605552,1.1727593641859084,0.2106416077298785,0.0,0.99,0.0
0.7386000465935566,1.4889041967893262,0.44439456772030017,0.8958311605323224,2.33114103455554,-2.7478641788701506,0.48081859890512635,-1.275278912275498,1.67,0.6,0.0
3.0697410811490964,-1.2589599820808244,0.9252131666254265,-0.37944775174317563,-0.6330088748912996,-0.37555432243684206,-0.0947433340071806,-0.17761585064978497,1.7,0.0,0.68
2.4367322062577967,-1.6345143045176664,0.8304698326182459,-0.5570636023929606,-3.160920347154602,1.8911649999336488,-1.773028475118596,0.8911043266286398,0.0,0.13,1.15
-0.7241881408968054,0.25665069541598234,-0.9425586425003502,0.33404072423567926,2.02952918736788,-0.18046559311610597,1.9408597952674143,-0.2757757400346108,0.81,0.0,0.0
1.3053410464710746,0.07618510229987638,0.9983011527670642,0.05826498420106844,-0.49271278778895,0.06487583392588853,-0.013035063339180697,0.1127634725641315,0.41,0.0,0.03
0.8126282586821246,0.1410609362257649,0.9852660894278835,0.17102845676519993,-3.3466362342832414,1.0411370525175074,-1.8914956919474246,0.2517574317378042,0.0,1.25,1.78
-2.5340079756011167,1.1821979887432723,-0.906229602519541,0.42278588850300414,5.146878578298498,0.41188711368162556,1.7598992170331154,0.09802903952445274,1.34,1.52,0.0
2.612870602697381,1.5940851024248979,0.8536696145135745,0.5208149280274569,-2.267811844731477,1.5948771776239352,-0.7460934506110538,0.4733819181554396,0.0,1.73,0.69
0.3450587579659041,3.188962280048833,0.10757616390252066,0.9941968461828965,0.6707806476903271,-4.158515274350558,0.6158191763281285,-1.6846308993209087,1.03,0.0,0.65
1.0158394056562312,-0.9695529943017249,0.7233953402306492,-0.6904340531380121,1.1531283511008878,-0.41076842615546383,0.12025395374917347,0.1535393998145257,1.5,0.0,0.15
2.168967756757119,-1.3803214204571888,0.8436492939798227,-0.5368946533234864,-3.1290750170199986,0.777141806133438,-1.690411537273933,0.004923128398020227,0.0,0.18,1.28
-0.9601072602628795,-0.6031796143237508,-0.8467622432941103,-0.5319715249254662,3.7185525387875495,1.3327509565466005,1.8135199328905354,0.7876658142754287,1.45,1.25,0.0
2.75844527852467,0.7295713422228497,0.966757689596425,0.2556942893499625,-0.6372541597607699,1.7817396687684872,-0.3214830297093071,0.5082563722163222,0.93,1.58,0.0
2.1211911187639,2.511311010991337,0.645274659887118,0.7639506615662848,-0.920819951382192,-2.1800106292176027,0.31868429002913845,-0.4978996460141013,0.29,0.07,0.0
1.2003711673817081,0.331300381773734,0.9639589499162564,0.26605101555218347,0.012884822239207283,2.762179222226481,-0.5988383654678967,0.6649092192656567,0.0,1.78,0.17
1.2132559896209154,3.093479604000215,0.3651205844483597,0.9309602348178402,-3.2398822771876237,-1.9052128297159916,-1.2277731514357981,-0.42516329070885994,0.0,1.06,1.61
-2.0266262875667085,1.1882667742842234,-0.8626525669874385,0.5057969441089802,1.6595201704032314,-1.3134416323242357,-0.08383789786375573,-0.8285287212022349,0.13,0.0,0.99
-0.36710611716347713,-0.12517485804001235,-0.9464904648511943,-0.3227317770932546,1.577769934096413,0.8027883251742917,1.8191065454939563,0.8111385499820676,0.54,0.85,0.0
1.210663816932936,0.6776134671342793,0.8726160806427621,0.48840677288881296,-0.34792609966633725,-1.874943564202951,-0.28801683694369906,-1.2997289803172078,1.44,0.0,1.19
0.8627377172665988,-1.1973300970686718,0.584599243699063,-0.8113222074283949,0.7651522093098956,1.3072273255434694,0.41312978292373337,0.8786779008353168,1.15,0.77,0.0
1.6278899265764943,0.1098972284747977,0.9977290266227964,0.06735569340692192,-1.2966370887064615,0.4329277856902231,-0.47682132415492895,0.78625731347011,0.01,0.0,0.61
0.3312528378700328,0.5428250141650208,0.5209077024678674,0.8536130068770319,-2.709422996399142,-0.15305524843213764,-1.5077416067779226,-0.69187604355642,0.0,0.79,1.67
-2.378170158529109,0.3897697657328832,-0.9868339043100551,0.1617369633206119,3.7255023628137907,-0.7872113131067799,1.9459741410926725,-0.4446680612660032,1.03,0.0,0.3
1.3473322042846818,-0.3974415473738968,0.9591402367826174,-0.2829310979453913,-0.7299271601610536,-1.045194465987224,-0.5656880525227503,-0.636413983458289,1.14,0.0,0.98
0.6174050441236282,-1.442636013361121,0.3934521842598671,-0.9193450814036803,1.3133670396951382,2.0689146437889274,0.5577587385985845,1.2278864566433274,1.16,1.08,0.0
1.9307720838187663,0.6262786304278067,0.9512109228584517,0.30854137523964703,-3.4500504943999957,1.2410909048919117,-1.5823140167571135,0.46715759012741903,0.0,1.33,1.48
-1.5192784105812296,1.8673695353197184,-0.6311030938986618,0.7756989653670661,1.4413895141342274,0.4095243412496732,0.596914691951601,0.22371644034384564,0.0,1.32,0.64
-0.0778888964470022,2.2768938765693916,-0.034188401947060895,0.9994154057109117,-0.27661807278961226,-1.7914826221982563,-0.5555932140136463,-0.1918526245757377,0.0,0.03,0.92
-0.35450696923661446,0.4854112543711352,-0.5897816159607071,0.807562781135174,-0.9736116384408797,-0.6413234405046268,-0.403398206302614,-0.924155408041843,0.0,0.47,1.37
-1.3281186076774942,-0.15591218613349156,-0.9931798222633211,-0.1165926269066691,0.41069180348190526,0.210791768972324,-0.005035806833291634,0.1763049190017948,0.0,0.55,1.15
-0.917426804195589,0.054879582838832416,-0.9982156290966128,0.05971229209512567,4.380803206822917,0.8845859698670742,1.9633387201235766,0.20208423035419693,1.68,1.55,0.0
3.4633764026273286,0.9394655527059066,0.9651230910269639,0.2617965224493226,-2.814736429418419,0.4644142847559929,-0.5456942313767503,0.645991686161321,0.0,0.89,0.35
0.6486399732089095,1.4038798374618995,0.4194288596502136,0.9077882086106436,0.34496671018203795,-0.7534520487196344,0.4172467845658069,-0.3600895082509411,0.3,0.49,0.0
0.9936066833909475,0.650427788742265,0.8366756442160205,0.5476987003597025,-1.8288005986578124,0.36871206244483534,-1.470527960961952,0.22575539689223878,0.0,0.83,1.1
-0.8351939152668649,1.0191398511871004,-0.6338523167459315,0.7734540972519413,2.4494142141581876,-1.6165496929042416,1.5716861101121604,-1.1205387785911052,1.18,0.0,0.0
1.6142202988913228,-0.5974098417171411,0.9378337933662291,-0.34708468133916404,-0.7787953922101448,-0.7248772922586134,-0.4037054379766355,-0.49831871347824974,1.48,0.0,1.26
0.835424906681178,-1.3222871339757545,0.5341283553895936,-0.8454033948174138,-0.34316934747434813,4.737154062559463,-0.3914523671751895,1.835172843925156,0.0,1.68,0.38
0.49225555920682984,3.4148669285837085,0.14267598821440408,0.9897694491077421,3.075892593943218,-3.9277814960117787,0.8471496613250721,-1.1320550194012688,1.73,1.03,0.0
3.5681481531500476,-0.5129145674280702,0.9898256495394762,-0.14228557029352681,-2.1336715140930465,0.7621606902244158,-0.004587463050258256,0.3134746934393534,0.59,0.31,0.0
1.4344766390570012,0.24924612279634561,0.9852381864892179,0.17118912314582663,-0.9738897836408229,1.2494779307220232,-0.6914780516834587,0.784690044531188,0.0,0.94,0.48
