time,p1,p2,p3,p4,p5,p6,ks,0A_pos_x,0A_pos_y,0A_pos_z,0A_orient_x,0A_orient_y,0A_orient_z,0A_orient_w,0B_pos_x,0B_pos_y,0B_pos_z,0B_orient_x,0B_orient_y,0B_orient_z,0B_orient_w,0C_pos_x,0C_pos_y,0C_pos_z,0C_orient_x,0C_orient_y,0C_orient_z,0C_orient_w
1762606575.41001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.464101791381836,30.012435913085938,-220.23097229003906,-0.6980966329574585,0.036647625267505646,0.0,0.715065062046051,-6.036515712738037,-49.46088790893555,-217.97833251953125,-0.7429778575897217,0.057310592383146286,0.08380390703678131,0.6615708470344543,14.067107200622559,3.8907952308654785,-220.49044799804688,-0.6866790652275085,-0.018482662737369537,0.0,0.7267257571220398
1762606575.9104915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.46786880493164,30.043880462646484,-220.35411071777344,-0.698601245880127,0.036513280123472214,0.0,0.7145790457725525,-5.957406044006348,-49.28767395019531,-218.0869598388672,-0.7426318526268005,0.05720791965723038,0.08386337012052536,0.6619606614112854,14.009222984313965,3.969776153564453,-220.5696563720703,-0.6867746114730835,-0.01864573173224926,0.0,0.7266312837600708
1762606576.4100761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.486934661865234,30.015302658081055,-220.38421630859375,-0.6991925239562988,0.03672613203525543,0.0,0.7139894962310791,-5.949334144592285,-49.415122985839844,-217.9732666015625,-0.7430137395858765,0.05611418932676315,0.08270371705293655,0.6617721319198608,14.070137023925781,3.9315338134765625,-220.51895141601562,-0.6872075796127319,-0.018470080569386482,0.0,0.7262263298034668
1762606576.9100177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.497357368469238,29.99855613708496,-220.43020629882812,-0.6995348930358887,0.03683426231145859,0.0,0.7136484384536743,-5.997048854827881,-49.4713134765625,-217.94009399414062,-0.7429634928703308,0.05758753791451454,0.0840236023068428,0.6615356802940369,14.055147171020508,3.972545623779297,-220.4581756591797,-0.6872913241386414,-0.018470855429768562,0.0,0.7261469960212708
1762606577.4099305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.492776870727539,30.015056610107422,-220.4315948486328,-0.6998445391654968,0.036530159413814545,0.0,0.7133605480194092,-5.927621364593506,-49.37015151977539,-217.95651245117188,-0.7428472638130188,0.05627913773059845,0.08276312798261642,0.6619376540184021,14.054010391235352,4.060302257537842,-220.47666931152344,-0.6871650218963623,-0.018272195011377335,0.0,0.7262715101242065
1762606577.910025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.522833824157715,29.98657989501953,-220.46881103515625,-0.7002341747283936,0.03625696524977684,0.0,0.7129919528961182,-6.04592227935791,-49.5295295715332,-217.87506103515625,-0.7429919838905334,0.05775172635912895,0.08434203267097473,0.6614488959312439,14.015384674072266,4.18439245223999,-220.45181274414062,-0.6870723962783813,-0.018474724143743515,0.0,0.7263540029525757
1762606578.4098508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.494406700134277,29.9853515625,-220.56927490234375,-0.7004815936088562,0.036148618906736374,0.0,0.7127544283866882,-5.991537094116211,-49.32816696166992,-218.09848022460938,-0.7427822351455688,0.05745067074894905,0.08402001112699509,0.6617509722709656,13.966581344604492,4.236425876617432,-220.56861877441406,-0.687167763710022,-0.018453270196914673,0.0,0.7262642979621887
1762606578.9111729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.52761459350586,29.963104248046875,-220.65530395507812,-0.7006579637527466,0.03612037003040314,0.0,0.7125824689865112,-5.883687973022461,-49.337284088134766,-217.98667907714844,-0.7428358197212219,0.05574892461299896,0.08231047540903091,0.6620517373085022,13.996371269226074,4.211716651916504,-220.55722045898438,-0.6873201131820679,-0.018486058339476585,0.0,0.7261193990707397
1762606579.4100854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.509811401367188,29.91448974609375,-220.61724853515625,-0.7009318470954895,0.03625831753015518,0.0,0.7123060822486877,-6.0167083740234375,-49.50790786743164,-217.9118194580078,-0.7430468797683716,0.0567997507750988,0.08330485969781876,0.6616007089614868,13.983388900756836,4.164596080780029,-220.49072265625,-0.6875212788581848,-0.01838131994009018,0.0,0.7259315252304077
1762606579.9099216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.543258666992188,29.946985244750977,-220.6533966064453,-0.7010642290115356,0.03623080998659134,0.0,0.7121770977973938,-5.989079475402832,-49.37642288208008,-218.1400909423828,-0.7427986264228821,0.05772072821855545,0.08433671295642853,0.6616688966751099,14.016169548034668,4.240224361419678,-220.5112762451172,-0.6874786019325256,-0.018441196531057358,0.0,0.7259705066680908
1762606580.4101052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.518609046936035,29.918283462524414,-220.73013305664062,-0.7012487649917603,0.03633447363972664,0.0,0.7119901180267334,-5.988988399505615,-49.40727615356445,-217.9775848388672,-0.7429690361022949,0.055631123483181,0.08225809037685394,0.6619192957878113,13.999813079833984,4.205686092376709,-220.53768920898438,-0.6875408291816711,-0.018392013385891914,0.0,0.7259127497673035
1762606580.9100008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.525838851928711,29.90520668029785,-220.64808654785156,-0.7014016509056091,0.036372240632772446,0.0,0.7118375897407532,-5.934820175170898,-49.4791374206543,-217.86062622070312,-0.7430112957954407,0.05740209296345711,0.08367786556482315,0.6615416407585144,14.023177146911621,4.129541873931885,-220.46971130371094,-0.6877819299697876,-0.018200399354100227,0.0,0.725689172744751
1762606581.4100099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.514328002929688,29.92137908935547,-220.69229125976562,-0.7014453411102295,0.03635069727897644,0.0,0.7117956280708313,-6.021044731140137,-49.48196792602539,-217.93930053710938,-0.7429479956626892,0.05774189159274101,0.08415275812149048,0.6615232825279236,14.001405715942383,4.163517951965332,-220.58004760742188,-0.6877498030662537,-0.018381193280220032,0.0,0.7257150411605835
1762606581.9104874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.529245376586914,29.94552230834961,-220.75732421875,-0.7014873623847961,0.03627732768654823,0.0,0.7117579579353333,-5.965015411376953,-49.35236740112305,-218.03041076660156,-0.7427607774734497,0.05663274601101875,0.08326517790555954,0.6619418859481812,14.018858909606934,4.193253040313721,-220.64059448242188,-0.6876941919326782,-0.018591860309243202,0.0,0.7257624268531799
1762606582.4103184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.515788078308105,29.913833618164062,-220.74453735351562,-0.7016414403915405,0.036352887749671936,0.0,0.7116022706031799,-6.014828681945801,-49.424171447753906,-218.0498504638672,-0.7428832054138184,0.057739000767469406,0.08430421352386475,0.6615768671035767,14.018416404724121,4.103303909301758,-220.651123046875,-0.6879767179489136,-0.018526863306760788,0.0,0.7254962921142578
1762606582.9100816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.517502784729004,29.945308685302734,-220.7416229248047,-0.7016367316246033,0.03638451546430588,0.0,0.7116052508354187,-5.978227615356445,-49.3251838684082,-218.10284423828125,-0.7427393198013306,0.05752335861325264,0.0839649885892868,0.6618004441261292,13.991844177246094,4.171411514282227,-220.6639404296875,-0.687857449054718,-0.018563449382781982,0.0,0.7256084084510803
1762606583.410005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.524036407470703,29.90335464477539,-220.7396697998047,-0.7017877697944641,0.03644997626543045,0.0,0.7114529609680176,-5.9316840171813965,-49.37769317626953,-217.9867706298828,-0.7428054213523865,0.05706094205379486,0.08352261781692505,0.6618217825889587,14.008540153503418,4.121795654296875,-220.6446533203125,-0.6879494786262512,-0.01851537823677063,0.0,0.7255223393440247
1762606583.9101057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.54837703704834,29.883533477783203,-220.69520568847656,-0.701866090297699,0.036471325904130936,0.0,0.7113745808601379,-6.052505970001221,-49.457801818847656,-218.02023315429688,-0.7429491281509399,0.05707992613315582,0.08365713059902191,0.6616418957710266,13.97846794128418,4.08928108215332,-220.71282958984375,-0.6880440711975098,-0.018558062613010406,0.0,0.725431501865387
1762606584.4100757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.551070213317871,29.955081939697266,-220.70278930664062,-0.7017766237258911,0.036446377635002136,0.0,0.7114641666412354,-5.935164928436279,-49.33219528198242,-218.08248901367188,-0.7428030967712402,0.05645200237631798,0.0829596146941185,0.6619475483894348,14.010967254638672,4.151975154876709,-220.74839782714844,-0.6879461407661438,-0.018568797037005424,0.0,0.7255241870880127
1762606584.9104147,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.552924156188965,29.9397029876709,-220.73609924316406,-0.7019074559211731,0.036519791930913925,0.0,0.7113312482833862,-5.892909526824951,-49.3497314453125,-218.02194213867188,-0.7427956461906433,0.05724554508924484,0.08358665555715561,0.6618089079856873,14.032902717590332,4.127382278442383,-220.72666931152344,-0.6880562901496887,-0.018493464216589928,0.0,0.7254216074943542
1762606585.4099536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.541049003601074,29.930999755859375,-220.702880859375,-0.7019209265708923,0.03648029640316963,0.0,0.7113201022148132,-5.969771385192871,-49.399208068847656,-217.97817993164062,-0.7428183555603027,0.05747178941965103,0.08381399512290955,0.6617352366447449,14.0087890625,4.108704566955566,-220.70855712890625,-0.6880680322647095,-0.01850363053381443,0.0,0.7254102826118469
1762606585.9100194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.539913177490234,29.934585571289062,-220.73251342773438,-0.7019900679588318,0.036445632576942444,0.0,0.7112536430358887,-5.979720115661621,-49.410804748535156,-217.98793029785156,-0.7427583932876587,0.05835913494229317,0.08472371846437454,0.6616089344024658,14.011795997619629,4.088326454162598,-220.69622802734375,-0.688121497631073,-0.018592659384012222,0.0,0.725357174873352
1762606586.4099958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.54416561126709,29.904544830322266,-220.77328491210938,-0.7020777463912964,0.03651338070631027,0.0,0.7111635208129883,-5.987215042114258,-49.43638610839844,-217.93954467773438,-0.7428478002548218,0.057583246380090714,0.08397664874792099,0.6616717576980591,14.036938667297363,4.037717342376709,-220.7678985595703,-0.6882254481315613,-0.01857592724263668,0.0,0.7252590656280518
1762606586.9100416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.569697380065918,29.901445388793945,-220.7264404296875,-0.7021880745887756,0.03659885749220848,0.0,0.7110501527786255,-5.9961724281311035,-49.50828170776367,-217.94265747070312,-0.7430176734924316,0.05840279906988144,0.08472029119729996,0.661314070224762,14.050745010375977,4.00650691986084,-220.77101135253906,-0.6884051561355591,-0.018538234755396843,0.0,0.725089430809021
1762606587.4100778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.570920944213867,29.922012329101562,-220.75143432617188,-0.7021567225456238,0.036641113460063934,0.0,0.7110790014266968,-5.957461357116699,-49.46842575073242,-217.94444274902344,-0.7428604364395142,0.05869486927986145,0.08483812212944031,0.6614501476287842,14.062154769897461,4.007232666015625,-220.76914978027344,-0.6883684396743774,-0.018453402444720268,0.0,0.7251265645027161
1762606587.9108677,0.0,0.62,0.2,0.0,0.0,0.0,1,15.576693534851074,29.92441177368164,-220.7399444580078,-0.702218770980835,0.036510974168777466,0.0,0.7110244035720825,-5.961512088775635,-49.4328727722168,-217.96409606933594,-0.7428640127182007,0.057929426431655884,0.08429789543151855,0.6615825295448303,14.043981552124023,3.998394012451172,-220.78598022460938,-0.6884252429008484,-0.01866065338253975,0.0,0.7250672578811646
1762606588.4100666,0.0,0.62,0.2,0.0,0.0,0.0,1,16.197546005249023,29.872032165527344,-221.0447998046875,-0.7044058442115784,0.0478692352771759,0.0,0.7081814408302307,-6.053848743438721,-49.51165771484375,-217.99569702148438,-0.7429739236831665,0.058079417794942856,0.0845126286149025,0.6614186763763428,14.436576843261719,3.9836907386779785,-220.83253479003906,-0.6902610659599304,-0.012575309723615646,0.0,0.7234511375427246
1762606588.9100025,0.0,0.62,0.2,0.0,0.0,0.0,1,16.357770919799805,29.927906036376953,-221.42491149902344,-0.7070485949516296,0.05057143792510033,0.0,0.7053543925285339,-5.919985294342041,-49.3067626953125,-218.0532684326172,-0.7426917552947998,0.058403871953487396,0.08464914560317993,0.6616892218589783,14.543190956115723,3.970125675201416,-220.92442321777344,-0.6920868158340454,-0.010987900197505951,0.0,0.7217305898666382
1762606589.4099095,0.0,0.62,0.2,0.0,0.0,0.0,1,16.38106918334961,29.904277801513672,-221.4912567138672,-0.7075409889221191,0.05117511376738548,0.0,0.7048168778419495,-5.953756332397461,-49.424068450927734,-217.97702026367188,-0.7428090572357178,0.0581371933221817,0.08433801680803299,0.6616204380989075,14.576284408569336,3.8872132301330566,-220.95889282226562,-0.6924737095832825,-0.010637757368385792,0.0,0.7213646173477173
1762606589.9099858,0.0,0.62,0.2,0.0,0.0,0.0,1,16.393280029296875,29.904781341552734,-221.49330139160156,-0.7077192664146423,0.05126213654875755,0.0,0.704631507396698,-6.028916358947754,-49.45021438598633,-217.98341369628906,-0.7428021430969238,0.058679260313510895,0.08504781872034073,0.6614899635314941,14.55762767791748,3.900376319885254,-220.99562072753906,-0.6925353407859802,-0.010669834911823273,0.0,0.7213050723075867
1762606590.4100976,0.0,0.62,0.2,0.0,0.0,0.0,1,16.41071891784668,29.897228240966797,-221.4888153076172,-0.7077420949935913,0.05160728842020035,0.0,0.7045833468437195,-5.988438129425049,-49.335384368896484,-218.0706787109375,-0.7426209449768066,0.05918661877512932,0.08554963022470474,0.6615837216377258,14.559325218200684,3.872465133666992,-221.00250244140625,-0.6926310062408447,-0.010459390468895435,0.0,0.7212162613868713
1762606590.9106345,0.37,1.43,0.0,0.0,0.0,0.0,1,16.43033218383789,29.90218734741211,-221.54783630371094,-0.7078213691711426,0.051774922758340836,0.0,0.7044914364814758,-5.913030624389648,-49.44831085205078,-217.86915588378906,-0.7427712082862854,0.05944938585162163,0.0854920819401741,0.6613986492156982,14.604170799255371,3.8763556480407715,-221.01318359375,-0.6926739811897278,-0.010246044024825096,0.0,0.7211779952049255
1762606591.4099436,0.37,1.43,0.0,0.0,0.0,0.0,1,20.65333366394043,29.705158233642578,-222.09254455566406,-0.7055302262306213,0.12445693463087082,0.0,0.697665810585022,-5.999645709991455,-49.4819221496582,-217.87693786621094,-0.7427717447280884,0.06013191491365433,0.08616524189710617,0.6612492203712463,15.946870803833008,4.336324691772461,-221.03424072265625,-0.6943164467811584,0.03161901980638504,0.0,0.7189748883247375
1762606591.9098887,0.37,1.43,0.0,0.0,0.0,0.0,1,21.422142028808594,29.533615112304688,-221.77996826171875,-0.7008739709854126,0.13728508353233337,0.0,0.6999489068984985,-5.991832733154297,-49.343727111816406,-217.99554443359375,-0.7426472902297974,0.05923128500580788,0.08547983318567276,0.6615583896636963,16.24257469177246,4.198073863983154,-220.79348754882812,-0.6925709843635559,0.03900185599923134,0.0,0.7202945947647095
1762606592.410106,0.37,1.43,0.0,0.0,0.0,0.0,1,21.858501434326172,29.486093521118164,-221.8527374267578,-0.6994102001190186,0.1438789665699005,0.0,0.7000887393951416,-5.9372239112854,-49.40995407104492,-217.9359893798828,-0.7426670789718628,0.05981368571519852,0.08599426597356796,0.661417543888092,16.31937026977539,4.288918495178223,-220.88807678222656,-0.6920433640480042,0.04268183559179306,0.0,0.7205929756164551
1762606592.9100611,0.37,1.43,0.0,0.0,0.0,0.0,1,22.059803009033203,29.451297760009766,-221.8676300048828,-0.6995652318000793,0.1472344845533371,0.0,0.699235737323761,-6.011517524719238,-49.49424743652344,-217.9473876953125,-0.7428503036499023,0.059856727719306946,0.0859142318367958,0.6612183451652527,16.379987716674805,4.280900955200195,-220.93301391601562,-0.6924426555633545,0.04512980952858925,0.0,0.7200600504875183
1762606593.409926,0.37,1.43,0.0,0.0,0.0,0.0,1,22.19204330444336,29.47284698486328,-221.9594268798828,-0.6995263695716858,0.14950644969940186,0.0,0.6987923383712769,-6.001105785369873,-49.29641342163086,-218.1530303955078,-0.7424535155296326,0.05984779819846153,0.08616690337657928,0.6616320013999939,16.33836555480957,4.3328728675842285,-221.02920532226562,-0.6924012303352356,0.04664788395166397,0.0,0.7200031280517578
1762606593.9107056,1.13,0.0,1.18,0.0,0.0,0.0,1,22.307235717773438,29.45393180847168,-222.00904846191406,-0.6994558572769165,0.1515360027551651,0.0,0.6984257102012634,-5.964948654174805,-49.417503356933594,-217.9131317138672,-0.7425897121429443,0.06096174940466881,0.08696456253528595,0.6612725257873535,16.37364959716797,4.302306652069092,-220.98977661132812,-0.6926023960113525,0.04799743369221687,0.0,0.7197207808494568
1762606594.4104779,1.13,0.0,1.18,0.0,0.0,0.0,1,13.2774076461792,30.045278549194336,-218.19305419921875,-0.682921290397644,-0.00677548348903656,0.0,0.730460524559021,-6.011892795562744,-49.311004638671875,-218.15695190429688,-0.7423344850540161,0.06215298920869827,0.0882682204246521,0.6612752676010132,13.669292449951172,4.1090006828308105,-219.34634399414062,-0.6744138598442078,-0.03617945313453674,0.0,0.73746657371521
1762606594.91009,1.13,0.0,1.18,0.0,0.0,0.0,1,12.172021865844727,30.06619644165039,-217.72531127929688,-0.6776195764541626,-0.027123864740133286,0.0,0.7349122762680054,-6.008574485778809,-49.30419158935547,-218.12088012695312,-0.7424030900001526,0.06138055399060249,0.08760658651590347,0.6613590121269226,13.451000213623047,3.9498143196105957,-219.13587951660156,-0.6706123352050781,-0.04646643251180649,0.0,0.7403512001037598
1762606595.4100163,1.13,0.0,1.18,0.0,0.0,0.0,1,11.777589797973633,29.890899658203125,-217.6217041015625,-0.6763944029808044,-0.03666504845023155,0.0,0.7356264591217041,-5.946897983551025,-49.460453033447266,-217.94204711914062,-0.7427868247032166,0.0599818080663681,0.08611033111810684,0.6612526774406433,13.28124713897705,3.9523701667785645,-219.3547821044922,-0.6698854565620422,-0.0486268624663353,0.0,0.7408703565597534
1762606595.9100616,1.13,0.0,1.18,0.0,0.0,0.0,1,11.526954650878906,29.911537170410156,-217.62301635742188,-0.6753852367401123,-0.040431611239910126,0.0,0.7363559007644653,-6.088046550750732,-49.380130767822266,-218.08863830566406,-0.7424936890602112,0.0612085722386837,0.0873836874961853,0.661302387714386,13.261347770690918,3.9378581047058105,-219.3698272705078,-0.6692200303077698,-0.05078709498047829,0.0,0.7413266897201538
1762606596.410195,1.13,0.0,1.18,0.0,0.0,0.0,1,11.418618202209473,29.870861053466797,-217.64828491210938,-0.6749497056007385,-0.04296319931745529,0.0,0.7366118431091309,-5.9926438331604,-49.34392547607422,-218.04025268554688,-0.7425554990768433,0.06036397069692612,0.0866226777434349,0.6614108681678772,13.309536933898926,3.8760437965393066,-219.31298828125,-0.6690928936004639,-0.05189932882785797,0.0,0.7413644194602966
1762606596.911374,1.41,0.84,0.0,0.0,0.0,0.0,1,11.330066680908203,29.817981719970703,-217.5464324951172,-0.6745800971984863,-0.0446079857647419,0.0,0.7368526458740234,-5.945353031158447,-49.37109375,-218.0121612548828,-0.7425554990768433,0.06039565056562424,0.08657709509134293,0.6614140272140503,13.294330596923828,3.7491960525512695,-219.30419921875,-0.6690942049026489,-0.05253266543149948,0.0,0.7413186430931091
1762606597.4100916,1.41,0.84,0.0,0.0,0.0,0.0,1,16.835779190063477,29.64086151123047,-214.4032440185547,-0.6461032032966614,0.047366976737976074,0.0,0.7617788314819336,-6.002862930297852,-49.52162551879883,-217.93360900878906,-0.7427430748939514,0.06177019700407982,0.08763280510902405,0.6609371900558472,14.624170303344727,3.7983336448669434,-218.1819305419922,-0.6552745699882507,-0.0030850402545183897,0.0,0.7553844451904297
1762606597.9100761,1.41,0.84,0.0,0.0,0.0,0.0,1,17.547510147094727,29.55108642578125,-213.6577911376953,-0.6389842629432678,0.05783100053668022,0.0,0.7670427560806274,-5.9498372077941895,-49.33319854736328,-217.99244689941406,-0.7424415946006775,0.06121617183089256,0.08725488185882568,0.661377489566803,14.919143676757812,3.8747262954711914,-218.02096557617188,-0.652002215385437,0.002526659518480301,0.0,0.7582128047943115
1762606598.409933,1.41,0.84,0.0,0.0,0.0,0.0,1,17.783489227294922,29.527414321899414,-213.30030822753906,-0.6353780031204224,0.06134079769253731,0.0,0.7697610259056091,-6.034597873687744,-49.46013641357422,-217.9410858154297,-0.7426143288612366,0.061454955488443375,0.08752016723155975,0.661126434803009,14.923209190368652,4.095503330230713,-218.0618896484375,-0.6498464345932007,0.004373710602521896,0.0,0.7600529789924622
1762606598.9100294,1.41,0.84,0.0,0.0,0.0,0.0,1,17.890085220336914,29.542964935302734,-213.26524353027344,-0.634207010269165,0.06291229277849197,0.0,0.7705994844436646,-5.948719501495361,-49.28701400756836,-218.12240600585938,-0.7425050139427185,0.06033654510974884,0.08641406148672104,0.6614977121353149,15.057716369628906,4.194052696228027,-218.002685546875,-0.6493626832962036,0.005104651674628258,0.0,0.760461688041687
1762606599.4100523,1.41,0.84,0.0,0.0,0.0,0.0,1,17.973922729492188,29.484134674072266,-213.16387939453125,-0.6332728862762451,0.0637126937508583,0.0,0.7713015675544739,-5.936702251434326,-49.364871978759766,-217.95449829101562,-0.7425402998924255,0.06116765737533569,0.08710668981075287,0.6612899303436279,15.086970329284668,4.209748268127441,-218.02279663085938,-0.6488717198371887,0.005599897354841232,0.0,0.760877251625061
1762606599.9113533,1.7,0.0,1.39,0.0,0.0,0.0,1,18.06589126586914,29.47015380859375,-213.07321166992188,-0.6324350237846375,0.06439385563135147,0.0,0.7719321846961975,-5.993443489074707,-49.4886474609375,-217.93682861328125,-0.7426499128341675,0.0617511048913002,0.0877266526222229,0.6610312461853027,15.146439552307129,4.180695056915283,-218.04396057128906,-0.6485362648963928,0.005950267426669598,0.0,0.7611605525016785
1762606600.4100482,1.7,0.0,1.39,0.0,0.0,0.0,1,11.169598579406738,29.050559997558594,-211.3649139404297,-0.6174464821815491,-0.0498218908905983,0.0,0.7850335836410522,-6.020862102508545,-49.385108947753906,-218.06541442871094,-0.7425532341003418,0.06128926947712898,0.08737010508775711,0.6612297892570496,13.138465881347656,3.8637118339538574,-217.20523071289062,-0.6372119784355164,-0.0547298863530159,0.0,0.7687427997589111
1762606600.9101033,1.7,0.0,1.39,0.0,0.0,0.0,1,10.398787498474121,28.891674041748047,-211.2857208251953,-0.6148040890693665,-0.06317535042762756,0.0,0.7861455082893372,-5.977530002593994,-49.387027740478516,-218.02920532226562,-0.7424732446670532,0.06153823435306549,0.08764210343360901,0.6612604856491089,12.901001930236816,3.7925615310668945,-217.176513671875,-0.6360867619514465,-0.061308860778808594,0.0,0.7691780924797058
1762606601.4099712,1.7,0.0,1.39,0.0,0.0,0.0,1,9.989712715148926,28.772472381591797,-211.14071655273438,-0.6131418943405151,-0.06953315436840057,0.0,0.7869067192077637,-6.006893634796143,-49.398555755615234,-217.96194458007812,-0.7425205111503601,0.061807338148355484,0.08777474611997604,0.6611650586128235,12.737800598144531,3.6126365661621094,-217.22238159179688,-0.6357875466346741,-0.06429748982191086,0.0,0.7691814303398132
