time,pressure,0A_pos_x,0A_pos_y,0A_pos_z,0A_orient_x,0A_orient_y,0A_orient_z,0A_orient_w,0B_pos_x,0B_pos_y,0B_pos_z,0B_orient_x,0B_orient_y,0B_orient_z,0B_orient_w,0C_pos_x,0C_pos_y,0C_pos_z,0C_orient_x,0C_orient_y,0C_orient_z,0C_orient_w,flow_ch3,flow_ch4,flow_ch5
1746523748,[1.34 0.2  0.   1.37 0.75 0.  ],126.9246292,-78.41047668,-144.7089844,-0.689593434,0.005584341,0,0.724175274,104.5191345,-31.86856079,-147.7433472,-0.736223459,0.030047249,0,0.676071107,105.5950012,-9.946915627,-146.5572968,-0.733484685,0.029896323,0,0.679048121,0,0,0
1746523748,[1.34 0.2  0.   1.37 0.75 0.  ],126.9154282,-78.41716766,-144.6978149,-0.689608514,0.005590794,0,0.72416079,104.5404358,-31.86459732,-147.7520447,-0.736242056,0.030381203,0,0.676036,105.6809082,-9.919029236,-146.6341095,-0.733605087,0.030728279,0,0.67888099,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.9150238,-78.41492462,-144.7076721,-0.68961066,0.005592374,0,0.724158704,104.5615082,-31.85714722,-147.7636871,-0.736280262,0.03072858,0,0.675978661,105.7514343,-9.905883789,-146.6826324,-0.73373872,0.031500868,0,0.678701103,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.9079666,-78.4128952,-144.7109375,-0.689603984,0.005591909,0,0.724165082,104.5573959,-31.84989548,-147.7614594,-0.736267626,0.030857038,0,0.675986588,105.7795715,-9.879158974,-146.6785583,-0.733811975,0.031805318,0,0.678607702,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.9248886,-78.40930939,-144.7196045,-0.689588785,0.005565972,0,0.724179685,104.55896,-31.84030151,-147.7447662,-0.736283302,0.030973407,0,0.675964117,105.7763214,-9.890652657,-146.6821136,-0.733962715,0.032010224,0,0.678435028,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.943222,-78.409729,-144.7221069,-0.689590096,0.0055354,0,0.724178731,104.5700302,-31.86190605,-147.7746582,-0.736334741,0.031081002,0,0.675903141,105.7757111,-9.894117355,-146.687561,-0.734148979,0.032147944,0,0.678227067,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.9610367,-78.40349579,-144.7425995,-0.689589262,0.00551484,0,0.724179685,104.5690765,-31.85401535,-147.7613983,-0.736356676,0.031101711,0,0.675878346,105.7888794,-9.886379242,-146.7041321,-0.73428607,0.032293394,0,0.678071618,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.946022,-78.40686035,-144.726593,-0.689590991,0.005543956,0,0.724177778,104.5680237,-31.84750175,-147.7441711,-0.736377418,0.031116571,0,0.675855041,105.7921066,-9.886662483,-146.7151184,-0.734356165,0.032334898,0,0.677993715,0,0,0
1746523749,[1.34 0.2  0.   1.37 0.75 0.  ],126.9292374,-78.41493225,-144.7091675,-0.689604342,0.005578264,0,0.724164903,104.5609131,-31.85976219,-147.7567444,-0.736386955,0.03106289,0,0.675847173,105.782402,-9.879954338,-146.7103577,-0.734410226,0.032192372,0,0.677941918,0,0,0
1746523749,[0.43 0.2  0.   0.92 0.   0.  ],126.9453583,-78.40692902,-144.7290039,-0.689591527,0.00554692,0,0.724177301,104.5517197,-31.88068771,-147.7639008,-0.736417353,0.03103401,0,0.675815284,105.6606522,-9.966498375,-146.5649261,-0.733440399,0.032156162,0,0.678992689,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.9506607,-78.40383911,-144.7349243,-0.689583302,0.005517504,0,0.724185407,105.0162735,-31.79195404,-147.1271973,-0.726154566,0.040465869,0,0.686339617,106.9332199,-10.21072578,-144.2737579,-0.706200421,0.047022652,0,0.706448734,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.9266205,-78.41564178,-144.7019348,-0.689584911,0.005565529,0,0.724183381,104.8670425,-31.92274284,-146.9258575,-0.723285556,0.037674099,0,0.689520597,106.8622208,-10.43219376,-143.7551727,-0.699602365,0.040666547,0,0.713374138,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.8930283,-78.42047119,-144.6811676,-0.689578295,0.005586603,0,0.72418952,104.5776367,-31.86037445,-146.7633209,-0.723035634,0.030611426,0,0.690132141,106.3637161,-10.50214863,-143.6154327,-0.699041486,0.030204264,0,0.714442968,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.9348679,-78.41134644,-144.7185822,-0.689563692,0.005490713,0,0.724204242,104.4279175,-31.87713623,-146.7436218,-0.723175287,0.025111677,0,0.690207899,105.9889679,-10.5541687,-143.5970154,-0.698671699,0.022569245,0,0.715086281,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.9219131,-78.41558075,-144.6965179,-0.689567864,0.005567611,0,0.724199653,104.487793,-31.93313026,-146.8318329,-0.723207295,0.025381496,0,0.690164447,105.9268799,-10.61194229,-143.6257172,-0.698506951,0.021377172,0,0.715283871,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.9268188,-78.420784,-144.701355,-0.689592421,0.00557455,0,0.724176228,104.4524994,-31.94754028,-146.8334656,-0.723288953,0.024201548,0,0.690121412,105.9368439,-10.58340263,-143.6225281,-0.698445141,0.021312192,0,0.715346217,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.94104,-78.41056824,-144.7268372,-0.689570606,0.005543792,0,0.724197209,104.4500275,-31.91886902,-146.8343658,-0.723293006,0.023482148,0,0.690141916,105.9058762,-10.57340431,-143.6010437,-0.698248148,0.020507718,0,0.715561986,0,0,0
1746523750,[0.43 0.2  0.   0.92 0.   0.  ],126.9509811,-78.39988708,-144.726593,-0.689536691,0.005558809,0,0.724229395,104.4247131,-31.91635513,-146.8168335,-0.723283291,0.023159802,0,0.690162897,105.8718872,-10.5777216,-143.5695648,-0.698119342,0.020231731,0,0.715695441,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9213486,-78.41163635,-144.6969147,-0.689562559,0.005582858,0,0.7242046,104.3986664,-31.93672752,-146.7958984,-0.723336697,0.022913009,0,0.690115213,105.8615341,-10.59643555,-143.5697632,-0.698020101,0.020041311,0,0.715797603,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9219437,-78.40881348,-144.7105713,-0.689558744,0.005551672,0,0.724208474,104.4164429,-31.93722153,-146.8087921,-0.723382115,0.022730848,0,0.690073609,105.8622971,-10.60408592,-143.5646973,-0.697933555,0.019911092,0,0.715885699,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9351349,-78.40540314,-144.7175751,-0.689558983,0.005548467,0,0.724208355,104.40345,-31.94734192,-146.8009186,-0.723385036,0.022631673,0,0.690073788,105.8614655,-10.60778999,-143.5580597,-0.697796226,0.019679898,0,0.716025949,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.8917313,-78.41776276,-144.6707764,-0.689572692,0.005626511,0,0.724194527,104.3733521,-31.94720078,-146.7747192,-0.723354936,0.022380158,0,0.690113604,105.8453598,-10.62878132,-143.5499115,-0.697499335,0.019264614,0,0.716326416,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9138107,-78.41176605,-144.6986694,-0.68956238,0.00557776,0,0.724204898,104.3926849,-31.93871117,-146.7894592,-0.723295331,0.022193536,0,0.69018209,105.8380203,-10.63642883,-143.5432892,-0.697216809,0.018962946,0,0.716609418,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9544373,-78.40300751,-144.7375336,-0.689565659,0.005511198,0,0.724202275,104.3926926,-31.95282364,-146.789093,-0.72329253,0.022280447,0,0.690182209,105.8530579,-10.63271618,-143.5427094,-0.697122633,0.019018766,0,0.7166996,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9461594,-78.40672302,-144.7329865,-0.689572573,0.005525558,0,0.72419548,104.416954,-31.94988632,-146.8037872,-0.723297715,0.022502499,0,0.690169513,105.8764038,-10.63262653,-143.5351105,-0.697053194,0.019448964,0,0.716755569,0,0,0
1746523751,[0.43 0.2  0.   0.92 0.   0.  ],126.9268341,-78.41172028,-144.7154388,-0.689581692,0.005542648,0,0.724186718,104.4198456,-31.96100616,-146.8041534,-0.723278344,0.022812424,0,0.690179706,105.9146957,-10.62963867,-143.5296021,-0.696956694,0.019986082,0,0.716834664,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.9528122,-78.40155029,-144.7419281,-0.689562798,0.005496953,0,0.724205077,104.3989716,-31.94268036,-146.7742157,-0.72325784,0.022796676,0,0.6902017,105.9235916,-10.6162653,-143.5235291,-0.696896553,0.020015037,0,0.716892362,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.9641571,-78.39870453,-144.7582245,-0.689561963,0.005471298,0,0.72420609,104.4130478,-31.92951965,-146.797287,-0.723261118,0.022690106,0,0.690201759,105.9182205,-10.61212826,-143.5187683,-0.696861923,0.01995202,0,0.716927767,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.9663467,-78.40198517,-144.7412109,-0.68956989,0.005504409,0,0.724198163,104.3938446,-31.95231628,-146.7824554,-0.723318815,0.022714185,0,0.690140486,105.9085617,-10.61729717,-143.5133667,-0.696861863,0.019922504,0,0.716928542,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.9290009,-78.41017151,-144.708725,-0.689584792,0.005569638,0,0.7241835,104.3951874,-31.97009659,-146.7906799,-0.723353267,0.022649925,0,0.690106511,105.8968964,-10.63378811,-143.5175934,-0.696865737,0.019903656,0,0.716925442,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.9257813,-78.4047699,-144.7150879,-0.689562976,0.005580889,0,0.724204242,104.4036179,-31.95120239,-146.7994232,-0.72332406,0.022471212,0,0.69014293,105.8997574,-10.6285677,-143.5237427,-0.69681257,0.019771619,0,0.716980636,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.9222794,-78.40611267,-144.7056732,-0.68956244,0.005595353,0,0.724204659,104.4001389,-31.9538269,-146.7896423,-0.723331571,0.022384269,0,0.690137982,105.8958282,-10.632761,-143.5159149,-0.696759224,0.01964874,0,0.71703589,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.8981552,-78.41281128,-144.6846008,-0.689577281,0.005619478,0,0.724190295,104.3895493,-31.94173813,-146.7754669,-0.723300993,0.022225555,0,0.690175116,105.8835907,-10.63678455,-143.5019684,-0.696646631,0.019406868,0,0.71715188,0,0,0
1746523752,[0.43 0.2  0.   0.92 0.   0.  ],126.8938904,-78.41461182,-144.6877441,-0.689581752,0.005621735,0,0.724186003,104.3983765,-31.94067001,-146.7910004,-0.723298609,0.022143321,0,0.690180302,105.8717575,-10.64195442,-143.5005646,-0.696587145,0.01926917,0,0.717213392,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9561234,-78.39826202,-144.753006,-0.689561129,0.005522506,0,0.724206507,104.4239349,-31.91805077,-146.8158875,-0.723302126,0.021995243,0,0.690181375,105.8758926,-10.63371277,-143.5050201,-0.696540654,0.019138336,0,0.71726203,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9734879,-78.3957901,-144.752655,-0.689553797,0.005488004,0,0.724213719,104.419899,-31.91966248,-146.8039856,-0.723313451,0.021936815,0,0.690171301,105.8812637,-10.63167191,-143.5067749,-0.696518064,0.019040493,0,0.717286706,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9215012,-78.40953064,-144.7018433,-0.6895715,0.005569449,0,0.724196196,104.4020462,-31.94058228,-146.7978363,-0.72333622,0.022008881,0,0.690145135,105.8707581,-10.64922523,-143.5043335,-0.696516395,0.019161433,0,0.717285097,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9212799,-78.41091919,-144.7066956,-0.689577043,0.00556752,0,0.72419095,104.4169617,-31.93945313,-146.8152771,-0.723333597,0.022159496,0,0.690143049,105.8942871,-10.64406776,-143.5072327,-0.696492732,0.019503454,0,0.717298806,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9405594,-78.40628052,-144.7310791,-0.689572096,0.005545613,0,0.724195719,104.430275,-31.94146729,-146.8188782,-0.723319352,0.022425838,0,0.690149426,105.9244385,-10.63032246,-143.5017395,-0.696457505,0.019965367,0,0.717320204,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9481277,-78.40126038,-144.7464447,-0.6895684,0.005534815,0,0.724199355,104.4299469,-31.94824219,-146.8109894,-0.723329246,0.022534553,0,0.690135479,105.9254379,-10.63506222,-143.5015106,-0.696446061,0.020128978,0,0.71732676,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9185486,-78.40403748,-144.721344,-0.689567149,0.005553219,0,0.724200368,104.4224777,-31.95107269,-146.8158264,-0.723330259,0.022475028,0,0.690136373,105.9211121,-10.64056396,-143.50383,-0.696461618,0.020146547,0,0.717311203,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9206696,-78.40615082,-144.717041,-0.689570129,0.005548721,0,0.724197626,104.436554,-31.93830299,-146.8091888,-0.72335124,0.022410944,0,0.690116405,105.920166,-10.63890457,-143.5011444,-0.696466029,0.020121332,0,0.717307568,0,0,0
1746523753,[0.43 0.2  0.   0.92 0.   0.  ],126.9267883,-78.4058609,-144.7277679,-0.689579546,0.005580036,0,0.724188447,104.425354,-31.93865395,-146.8082123,-0.723343313,0.022360554,0,0.690126419,105.9189377,-10.63487053,-143.5063324,-0.696467102,0.020054139,0,0.717308462,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9322281,-78.40311432,-144.7201538,-0.689566135,0.005591437,0,0.724201202,104.2990341,-31.89756203,-146.7230225,-0.723302662,0.018399222,0,0.690285861,105.3337631,-10.88089085,-143.5135193,-0.697079182,0.005425651,0,0.716973662,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9404678,-78.39904785,-144.7280884,-0.689583004,0.005587217,0,0.724185109,101.9821091,-32.18762207,-147.611496,-0.730762661,-0.043470323,0,0.681246102,98.88478088,-12.15528965,-145.2206421,-0.696563184,-0.110005327,0,0.709012389,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9382553,-78.39176178,-144.7433319,-0.689624429,0.005618218,0,0.724145532,101.0073929,-32.21319199,-147.7453918,-0.731324255,-0.069099858,0,0.678520501,96.10855865,-12.65659237,-145.5729828,-0.691742122,-0.153523564,0,0.705636859,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9341888,-78.39629364,-144.7301941,-0.689683795,0.005700677,0,0.724088252,100.7894287,-32.22340393,-147.7402344,-0.731468499,-0.075486124,0,0.677684069,95.4358902,-12.84795761,-145.6365814,-0.689927816,-0.166122675,0,0.704558611,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9511032,-78.39241028,-144.7436523,-0.689701021,0.005694489,0,0.72407186,100.8641205,-32.27236938,-147.829895,-0.731453717,-0.07528016,0,0.677722812,95.18100739,-12.94952011,-145.6175842,-0.688291609,-0.170189425,0,0.705188036,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9354248,-78.38835144,-144.7518005,-0.689707994,0.005706387,0,0.724065185,100.794838,-32.27542877,-147.8337555,-0.731348932,-0.077232592,0,0.677616298,95.10330963,-12.8985815,-145.6126556,-0.687354684,-0.17294392,0,0.705431879,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9524918,-78.38540649,-144.7620697,-0.689698637,0.005698169,0,0.724074185,100.775528,-32.25784683,-147.8348541,-0.731328189,-0.078340158,0,0.677511513,95.08340454,-12.90882111,-145.5882721,-0.687271297,-0.173143968,0,0.705463886,0,0,0
1746523754,[0.5  1.12 0.   0.   1.15 0.18],126.9467163,-78.38635254,-144.7568359,-0.689703226,0.005720079,0,0.724069536,100.7671356,-32.25192261,-147.8399353,-0.731415927,-0.078944474,0,0.677346647,95.00706482,-12.9388237,-145.5958252,-0.687009811,-0.174661756,0,0.705344498,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.959259,-78.38767242,-144.7578278,-0.689714909,0.005703484,0,0.724058568,100.7662888,-32.27965164,-147.8779297,-0.73175168,-0.079376787,0,0.676933348,94.8891983,-12.98637486,-145.6826172,-0.687241018,-0.177119911,0,0.704505682,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.937851,-78.39333344,-144.7372894,-0.689721644,0.005745476,0,0.724051893,100.7488937,-32.29026413,-147.8924103,-0.73203826,-0.079608217,0,0.676596284,94.88208771,-12.99608994,-145.6840668,-0.68724364,-0.176929414,0,0.704551041,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9379349,-78.38605499,-144.7592773,-0.689712822,0.005733314,0,0.724060297,100.7500153,-32.27721405,-147.9224548,-0.732291222,-0.079980925,0,0.676278412,94.84151459,-13.00645828,-145.7364044,-0.687337875,-0.178034663,0,0.704180598,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9496002,-78.38001251,-144.7625275,-0.689700425,0.005726552,0,0.724072099,100.737114,-32.2743721,-147.9164734,-0.732438445,-0.080347352,0,0.676075578,94.80163574,-13.01852417,-145.7640533,-0.68732363,-0.179014742,0,0.703945994,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9310913,-78.39318848,-144.7262115,-0.689724505,0.005773374,0,0.724048972,100.7129974,-32.30439758,-147.9277954,-0.732558072,-0.080581695,0,0.675918043,94.73725128,-13.04838562,-145.7857513,-0.687272608,-0.17987521,0,0.703776538,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9675446,-78.38438416,-144.7811584,-0.689725459,0.005698966,0,0.724048555,100.7317657,-32.27580261,-147.9599762,-0.732629478,-0.080997512,0,0.675790966,94.70741272,-13.04219723,-145.8054657,-0.687164366,-0.180769011,0,0.703653038,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9700012,-78.38179779,-144.7858429,-0.689728081,0.005687477,0,0.724046171,100.7440033,-32.25362396,-147.9707184,-0.732643366,-0.081273206,0,0.675742805,94.67853546,-13.04955482,-145.811203,-0.687074959,-0.181342095,0,0.703593016,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9552383,-78.38694763,-144.7544556,-0.689727008,0.00571123,0,0.724047065,100.7192841,-32.28217316,-147.9637146,-0.732743323,-0.081520125,0,0.675604641,94.62258148,-13.07139969,-145.8094635,-0.686956048,-0.18208386,0,0.703517556,0,0,0
1746523755,[0.5  1.12 0.   0.   1.15 0.18],126.9419022,-78.38921356,-144.7478485,-0.689730763,0.005738562,0,0.72404325,100.6965485,-32.3008194,-147.9787292,-0.732772708,-0.081750587,0,0.675544977,94.59176636,-13.08373547,-145.8138733,-0.686873376,-0.182680979,0,0.703443408,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.9411163,-78.38361359,-144.7586975,-0.689713955,0.005728145,0,0.724059284,100.6915741,-32.29539108,-147.97052,-0.732797861,-0.081951246,0,0.67549336,94.57783508,-13.08503056,-145.818634,-0.686812758,-0.183138922,0,0.703383446,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.9510727,-78.38014984,-144.7594299,-0.689707756,0.005741248,0,0.724065125,100.6959381,-32.2858429,-147.9618225,-0.732850969,-0.082160369,0,0.675410271,94.54775238,-13.09066391,-145.8126068,-0.686726153,-0.183658123,0,0.703332663,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.9606552,-78.38070679,-144.7634888,-0.689714134,0.005739986,0,0.724059045,100.6971588,-32.29552841,-147.978714,-0.732901692,-0.082300626,0,0.675338209,94.52522278,-13.10813999,-145.8326874,-0.686699271,-0.184042454,0,0.703258455,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.937973,-78.38973236,-144.7378387,-0.6897282,0.005764854,0,0.724045396,100.6914902,-32.30028534,-147.9944153,-0.732920945,-0.082514867,0,0.67529124,94.49720764,-13.12974262,-145.8396759,-0.686664104,-0.184520572,0,0.703167498,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.943428,-78.38936615,-144.7402954,-0.689726353,0.005748228,0,0.724047422,100.6779404,-32.29236603,-147.9753113,-0.732915521,-0.082674049,0,0.67527765,94.47750092,-13.13298893,-145.8396454,-0.68660301,-0.184901133,0,0.703127265,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.9597015,-78.38421631,-144.7661896,-0.68972671,0.005720685,0,0.724047244,100.6727066,-32.29026794,-147.975174,-0.732964456,-0.082908317,0,0.675195694,94.44346619,-13.14634991,-145.8475494,-0.686550498,-0.185361534,0,0.70305717,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.9611282,-78.38415527,-144.774765,-0.689731479,0.005705348,0,0.724042833,100.6671753,-32.29323196,-147.9721375,-0.733019292,-0.083038688,0,0.675120175,94.43963623,-13.14439297,-145.8517761,-0.686531842,-0.185701802,0,0.702985644,0,0,0
1746523756,[0.5  1.12 0.   0.   1.15 0.18],126.9347687,-78.39329529,-144.7361298,-0.689744115,0.005757174,0,0.724030316,100.6352615,-32.32242584,-147.9706421,-0.732926309,-0.08335267,0,0.675182462,94.40177917,-13.15705681,-145.8461914,-0.686292708,-0.186300322,0,0.703060746,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9125214,-78.39483643,-144.710083,-0.689744592,0.00584056,0,0.724029183,100.5984879,-32.32102203,-147.9470062,-0.732686996,-0.083942696,0,0.675369084,94.33966064,-13.16995907,-145.8144531,-0.685797274,-0.187079385,0,0.703337312,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9387741,-78.38870239,-144.7353973,-0.689734101,0.005794505,0,0.724039614,100.6001968,-32.30262375,-147.9420471,-0.732545853,-0.084428743,0,0.675461531,94.31480408,-13.17571545,-145.7868347,-0.685521007,-0.187683597,0,0.703445673,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9451752,-78.39291382,-144.7403107,-0.689748645,0.005756308,0,0.724025965,100.6086273,-32.30409241,-147.9730988,-0.732563674,-0.084837429,0,0.675391018,94.28363037,-13.18822002,-145.7987366,-0.685490489,-0.188135967,0,0.703354537,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.927597,-78.39464569,-144.7303925,-0.689754248,0.005776583,0,0.724020541,100.5858154,-32.31748581,-147.971344,-0.732623637,-0.085123792,0,0.675289989,94.24633789,-13.19142056,-145.8054199,-0.68543601,-0.188575462,0,0.703289926,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9456863,-78.3837738,-144.7562561,-0.689729035,0.005729666,0,0.724044979,100.5893555,-32.30479431,-147.9660645,-0.732622802,-0.085258335,0,0.675273895,94.24453735,-13.18091679,-145.7966461,-0.685376525,-0.188858196,0,0.703271985,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9575043,-78.38330841,-144.7572021,-0.689729154,0.005724652,0,0.724044919,100.5956116,-32.31676102,-147.9665985,-0.732675672,-0.085312024,0,0.675209761,94.23751068,-13.1958437,-145.7987366,-0.68538034,-0.189085275,0,0.703207314,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9318619,-78.3976593,-144.7230377,-0.689760685,0.005783381,0,0.724014342,100.5765457,-32.3252182,-147.9667511,-0.732692122,-0.085425131,0,0.675177634,94.21896362,-13.21296215,-145.811142,-0.685339808,-0.18925415,0,0.703201413,0,0,0
1746523757,[0.5  1.12 0.   0.   1.15 0.18],126.9066696,-78.39971161,-144.7041779,-0.689756215,0.005828652,0,0.724018276,100.562027,-32.32327652,-147.9699402,-0.732663929,-0.085497007,0,0.675199091,94.19793701,-13.21943474,-145.8156891,-0.685302913,-0.189463392,0,0.703180969,0,0,0
1746523758,[0.5  1.12 0.   0.   1.15 0.18],126.9348526,-78.39356995,-144.7375946,-0.689760864,0.005786588,0,0.724014223,100.5475464,-32.32479858,-147.9569092,-0.732683599,-0.085555792,0,0.675170362,94.1914444,-13.22906208,-145.8326721,-0.685293615,-0.189628959,0,0.703145385,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],127.0127792,-78.37901306,-144.8054199,-0.689746916,0.005637389,0,0.724028587,101.1147385,-32.26314926,-148.2005463,-0.736213565,-0.068627059,0,0.673260748,96.38689423,-12.4851799,-146.6339417,-0.701818585,-0.148849443,0,0.696630895,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9976425,-78.38154602,-144.802597,-0.689741969,0.005656426,0,0.724033177,102.8111801,-32.00979996,-147.8634644,-0.734831274,-0.0198457,0,0.677959502,100.9751511,-11.13197899,-146.0727844,-0.71473062,-0.065275349,0,0.696347117,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9428482,-78.39781189,-144.7516022,-0.689739943,0.005765445,0,0.724034309,104.1269073,-31.86539268,-147.4402161,-0.731221139,0.020251388,0,0.681839764,104.4610062,-10.36113548,-145.4703064,-0.718778551,0.004878181,0,0.69522202,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9765396,-78.39694977,-144.7615967,-0.68970722,0.005695774,0,0.724065959,104.7254181,-31.85402679,-147.4439392,-0.729605317,0.03398506,0,0.683023453,105.672287,-10.18749332,-145.3099213,-0.720441878,0.032150768,0,0.692769706,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9598846,-78.39906311,-144.7365723,-0.689666569,0.005686723,0,0.724104643,104.7345428,-31.86143112,-147.2466431,-0.729299664,0.038620278,0,0.683103561,106.0984344,-10.21664715,-145.2418671,-0.721278369,0.044085044,0,0.691241026,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9498444,-78.4084549,-144.7244263,-0.689670265,0.005663402,0,0.724101365,104.9782867,-31.90583801,-147.4172821,-0.72910136,0.041208673,0,0.683163941,106.3462753,-10.23401451,-145.2951813,-0.721524239,0.049815394,0,0.690594792,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9279938,-78.41397858,-144.7190247,-0.68966949,0.005675564,0,0.72410202,104.8845978,-31.90501404,-147.3156891,-0.7290923,0.041329093,0,0.683166444,106.5644531,-10.2125597,-145.359787,-0.721881986,0.054297503,0,0.689882696,0,0,0
1746523758,[0.72 0.63 0.   1.38 0.34 0.  ],126.9191742,-78.41249847,-144.7155457,-0.689657032,0.005664444,0,0.724114001,104.928299,-31.88661194,-147.3008728,-0.728949308,0.04255335,0,0.683243871,106.6631241,-10.20801353,-145.3859558,-0.721989989,0.056679815,0,0.689577997,0,0,0
1746523759,[0.72 0.63 0.   1.38 0.34 0.  ],126.9410934,-78.40379333,-144.733078,-0.689629793,0.005623195,0,0.724140286,104.9718781,-31.8832016,-147.2984314,-0.728884995,0.043535486,0,0.683250546,106.7257919,-10.24330616,-145.3890533,-0.722264469,0.058782712,0,0.689114392,0,0,0
1746523759,[0.72 0.63 0.   1.38 0.34 0.  ],126.9463425,-78.40644836,-144.7271271,-0.689626515,0.005629581,0,0.724143386,105.0062332,-31.88645554,-147.3040466,-0.728875458,0.044107314,0,0.683224022,106.7603302,-10.24833298,-145.4028473,-0.722416162,0.060236763,0,0.68882978,0,0,0
